Gene	exp_lof	lof_z	pLI
ENSG00000142583	15.138328082	1.56279075187993	5.67732629021242e-05
ENSG00000197241	16.239030631	-1.41613667943545	2.99498303352468e-17
ENSG00000049246	38.8305738464	2.67548004343798	2.19067741322434e-10
ENSG00000049239	16.7584416128	1.87735929939077	0.000111404418020294
ENSG00000160049	10.40112403	1.04465277371145	0.00021837065189826
ENSG00000171824	43.3050898807	3.65862092316142	1.65795367368417e-07
ENSG00000009724	17.8188477686	-0.511841964070485	1.58468707892368e-14
ENSG00000175262	19.8853429687	1.97377371960513	1.33454849505904e-05
ENSG00000116663	12.0909000009	1.45029043412821	0.00048573148176465
ENSG00000132879	10.58099082	0.785982690109082	3.59578966017025e-05
ENSG00000116691	15.520359193	-1.12637258005803	1.96191775619765e-15
ENSG00000083444	31.3949724233	2.72168931107074	2.70207303676794e-07
ENSG00000162490	10.9472918685	-0.614558932710442	6.64368474068458e-10
ENSG00000171819	11.1369810479	-0.256168838171984	8.44492793664119e-09
ENSG00000177000	22.5875063387	1.78987474214121	2.45515809266206e-07
ENSG00000204624	40.4439492818	3.96321267771219	4.16505137948208e-05
ENSG00000116726	10.315537	0.405739084693929	3.89692512946575e-06
ENSG00000215704	12.64529768	1.57257736943084	0.000617208883252854
ENSG00000162438	10.7341275855	0.524309022892321	5.21992306515278e-06
ENSG00000142615	12.3835233	0.670945062952083	1.98449208206109e-06
ENSG00000162458	13.2330488782	1.697306398354	0.000789060297699282
ENSG00000116786	26.8386676269	3.41092058937161	0.00506557458482561
ENSG00000186510	26.4576158567	0.665872478451477	2.74927659103062e-14
ENSG00000116138	31.37614959	3.24970889568037	3.79285066744292e-05
ENSG00000142632	26.5841055102	1.84132414355458	7.63919108459289e-09
ENSG00000184908	27.8551777412	1.28663532808413	7.80835912699469e-12
ENSG00000132906	12.5078560748	1.82278809685885	0.00319395567190647
ENSG00000142623	21.6481835121	0.776704163763551	5.26823569922429e-11
ENSG00000058453	55.4253026424	2.18549115083214	4.70612895871808e-20
ENSG00000159363	40.6253653971	4.29337780874878	0.00120495054739301
ENSG00000074964	41.1570371756	4.65646508321299	0.0383062935578488
ENSG00000117115	25.7298967659	2.87653965649145	0.000124031218347057
ENSG00000159339	23.1401723732	1.26440738275073	1.30424837822011e-09
ENSG00000117118	15.4650189201	2.63605501052642	0.0501027715702188
ENSG00000157191	11.7491554461	1.08347707686584	6.86667313977443e-05
ENSG00000187144	16.8265589919	1.40703277516891	3.58477021907411e-06
ENSG00000142619	21.61560684	0.983410349608792	4.68791671509589e-10
ENSG00000179023	12.5698838	-0.399572275966171	2.58274593353359e-10
ENSG00000162482	10.8586940589	-0.643694225488018	6.13891503863645e-10
ENSG00000162542	25.1841093897	0.825903725213955	9.98392215947084e-13
ENSG00000159423	20.2774716913	2.48081599110217	0.000434043544234141
ENSG00000127463	43.5271063098	2.33131156533478	6.03747917977484e-14
ENSG00000179002	16.538568664	-0.355974652729767	6.17507053671979e-13
ENSG00000040487	13.3352490068	1.4472507208785	0.000146809008866195
ENSG00000169914	13.4799471981	1.20869999416559	2.62536799027489e-05
ENSG00000053371	10.1888936863	0.368951475108122	3.55874178311221e-06
ENSG00000142794	26.1630694419	1.19355473782624	1.98380335692613e-11
ENSG00000158828	16.2716067545	1.04897637864429	4.0835436809341e-07
ENSG00000090432	10.1617557421	0.361010740525664	3.48969973575906e-06
ENSG00000189410	12.0477678833	1.72596304515591	0.00265361571731959
ENSG00000117245	26.6406970616	0.890635767674667	3.34364105878855e-13
ENSG00000070886	31.7754645568	2.42075028900834	1.13671356316739e-08
ENSG00000184677	32.73524487	3.24370511447286	1.21207769768767e-05
ENSG00000142789	14.1471515394	0.565480821642641	9.82224694641128e-08
ENSG00000162551	18.3781967568	2.39806052665117	0.00110649599056032
ENSG00000219073	12.3468464676	-0.466041772372393	2.11744211573648e-10
ENSG00000142798	154.70685561	8.97604992472644	6.94653656591348e-06
ENSG00000142677	16.1726730507	2.75204712165939	0.0644008505714252
ENSG00000179163	15.6474257048	0.662967142442771	3.3905830953051e-08
ENSG00000204219	13.7294141295	1.79904057654183	0.000965885853095805
ENSG00000117308	12.7397000421	0.205289017159461	3.26698555553297e-08
ENSG00000117305	11.9620130113	1.70757773418195	0.00256252926835471
ENSG00000142661	58.7304942803	1.3870034668287	9.28408886540307e-28
ENSG00000088280	39.0263390605	2.69980297588345	2.35907220968951e-10
ENSG00000117616	12.51778568	0.144969288366776	2.72287500037132e-08
ENSG00000117643	24.2112227394	3.46491910428034	0.0490480402547963
ENSG00000187010	14.1491888213	2.14604235474374	0.00606009991775824
ENSG00000117614	10.3573352746	1.95677451016886	0.0379270965280319
ENSG00000001461	16.065637322	1.99333091092996	0.000454711893618813
ENSG00000157978	10.2258552741	0.689504028080442	2.90076895064709e-05
ENSG00000001460	12.6351407333	1.29170267580446	0.00010643410734956
ENSG00000162430	17.355758831	1.03569470878704	1.08497392205754e-07
ENSG00000158062	22.7133353111	0.979664950008759	1.20340272757806e-10
ENSG00000188782	17.8312208316	1.8370824030484	3.16436332178783e-05
ENSG00000142675	35.118051147	1.18983169996433	3.79048704121579e-16
ENSG00000176083	10.7835746534	1.44298178077605	0.00156069704939338
ENSG00000130695	27.2261971198	3.46012837311009	0.00585126875456993
ENSG00000158006	15.5950421623	0.901779618712186	2.68539651867445e-07
ENSG00000176092	23.318536477	1.9115548917789	3.33461351873646e-07
ENSG00000158022	13.4579436193	-0.68641304895103	4.71828632864004e-12
ENSG00000158008	17.2566606871	-0.177254957311918	1.17897567862766e-12
ENSG00000142748	12.5718840328	2.11540461229788	0.0172513382815348
ENSG00000060642	11.21748867	0.655848107394712	7.2042376998992e-06
ENSG00000142733	41.8761734983	1.97102906898502	4.90980509511437e-15
ENSG00000198746	16.9594523621	1.19293716332891	6.05252012288109e-07
ENSG00000142765	17.3516708956	1.03484451414723	1.0822256796955e-07
ENSG00000204160	14.268156838	1.90603148893783	0.00119784993745536
ENSG00000142751	10.2863966772	1.94160033634093	0.0369234540989058
ENSG00000130766	17.4047705174	2.23307717799232	0.00076370931416015
ENSG00000009780	12.4220585573	1.5239021356067	0.000561029444884688
ENSG00000130775	11.811658364	2.2515286940231	0.0647217124407372
ENSG00000130768	14.6256845978	0.680102174334584	1.39140296501713e-07
ENSG00000204138	26.3822534844	3.35227658112501	0.00427377620221426
ENSG00000159023	33.6976202114	4.21449143699935	0.0621098709716946
ENSG00000116353	17.1296420167	2.42442988789645	0.0036031322030062
ENSG00000084636	88.5559955043	5.11120820272403	3.38473511158888e-15
ENSG00000168528	14.534144872	0.918288841650948	1.03374403745308e-06
ENSG00000134668	27.4781176668	2.73595090738097	8.79900241092214e-06
ENSG00000160051	18.6267583762	1.29145500428732	2.25735733275782e-07
ENSG00000222046	14.0123049001	0.532511137975518	8.88085255997303e-08
ENSG00000121775	13.1495148165	2.22621239926429	0.021450432147613
ENSG00000162520	10.6088220169	2.00992651346373	0.0416853059014448
ENSG00000134684	19.3780241074	2.3353373663945	0.000308553759899848
ENSG00000116525	10.857140961	1.46020106473782	0.00161141831959926
ENSG00000142920	15.9964877838	2.22818045238833	0.00234311016336715
ENSG00000197056	28.3648900433	3.4157616640199	0.0017290006507811
ENSG00000142698	13.3040985261	1.98364344752591	0.00437226006687605
ENSG00000121903	25.3008889498	3.60407642551322	0.0719552830685617
ENSG00000163867	36.7078065595	2.89517784644096	1.40245953692462e-08
ENSG00000092850	15.9703172107	0.48839256203003	4.73097417544403e-09
ENSG00000163879	10.8493414151	-0.0453087255815248	6.82031949142269e-08
ENSG00000183317	29.7118344534	0.311090481958225	3.15992066275912e-18
ENSG00000134690	17.3630639408	2.93902057478458	0.0971532321701097
ENSG00000119535	27.0205619148	2.48125974159666	1.41619198119671e-06
ENSG00000116885	17.47673711	2.00857593815208	0.000148146568416105
ENSG00000116898	15.3472450501	1.85780030191139	0.000342016118820908
ENSG00000204084	39.4160673464	3.06347480310387	7.43289930464084e-09
ENSG00000116922	10.7493735205	-0.0757225211328476	6.27363023706354e-08
ENSG00000255103	13.09750895	2.21639307071523	0.0210361269465471
ENSG00000116981	12.0866493956	1.16440514357504	8.15238589051518e-05
ENSG00000163909	10.8956947232	0.268795661127111	6.80881163426979e-07
ENSG00000183520	14.8740253842	0.995033857491667	1.26970219909462e-06
ENSG00000043514	19.6235462004	0.810279317219969	9.42968680674274e-10
ENSG00000131238	14.2181282315	1.37082894717545	3.75207213169725e-05
ENSG00000187815	13.9630666257	0.520396444222297	8.55771991050002e-08
ENSG00000084070	20.819884806	3.00023278909651	0.014285645188747
ENSG00000084073	17.5871120357	1.08350696285322	1.25000649755402e-07
ENSG00000117016	10.3626463833	1.6501884761399	0.00725110831997781
ENSG00000127124	44.9633765042	4.86958441436173	0.0308106016636644
ENSG00000066185	13.9608163315	1.84541682907146	0.00105994735075674
ENSG00000117385	28.86710591	0.344236564749842	1.63942117634135e-17
ENSG00000164010	15.1897575238	1.57321431916816	5.8055284133168e-05
ENSG00000186409	34.168858385	1.89270634474114	6.06674580228951e-12
ENSG00000117395	19.8241257151	1.74071823712071	2.3767005478956e-06
ENSG00000243710	19.73545764	1.0559126157767	8.58277032784158e-09
ENSG00000178922	12.6982605049	0.194104256747382	3.15819250162145e-08
ENSG00000117400	27.063190477	2.48742192420115	1.43928006099179e-06
ENSG00000132768	18.8398211392	2.70206905802468	0.00684674768380938
ENSG00000196517	23.9227986985	3.42732915418479	0.0442530405880805
ENSG00000198198	140.073477515	8.29218798242842	1.51746679777732e-07
ENSG00000117399	22.3538029489	2.58830030385142	0.000181853834795088
ENSG00000159479	11.4111232644	0.707041505569737	8.1582621367423e-06
ENSG00000159214	12.1536098504	0.0436471763602746	2.01106420911485e-08
ENSG00000066056	39.0955476457	2.39152492224149	8.71416663313257e-12
ENSG00000117425	32.8501364219	2.22089917873129	6.1101240485129e-10
ENSG00000132781	25.2365075129	1.22974910747347	8.56708501585961e-11
ENSG00000171872	10.3503767739	-0.507921251325489	4.24588312614059e-09
ENSG00000142945	34.5478175171	4.13706472730245	0.01719407223229
ENSG00000142959	12.4292508877	1.80645676423729	0.00309511388143714
ENSG00000126088	17.37276069	1.98986653088658	0.000142209588904372
ENSG00000173846	23.9058426646	2.61471306227877	6.24924446856326e-05
ENSG00000126107	34.5237751148	4.13445130997161	0.0170427799161936
ENSG00000132773	16.3893891471	0.584648943473209	6.58751882854325e-09
ENSG00000086015	57.1320027928	3.94891708133294	5.44402882251562e-11
ENSG00000117461	22.6905932	2.01519535824848	1.40585793273596e-06
ENSG00000132763	13.82069563	-1.11359865203648	5.25633027461793e-14
ENSG00000117481	18.6098087042	1.51777593655712	1.38867585570257e-06
ENSG00000159588	13.2765083875	-1.01227421182434	3.58916148308353e-13
ENSG00000117480	20.6220571402	1.6626311466558	5.9295002678292e-07
ENSG00000085999	32.1389575316	1.42214079909435	2.73718135268854e-13
ENSG00000085998	35.4661352101	2.57255443038756	1.68023697303463e-09
ENSG00000070759	23.0630738369	2.28195414087608	8.65426854901905e-06
ENSG00000197429	20.5759577641	2.74631741936997	0.00253170996710155
ENSG00000117448	12.6559415726	1.29643274784118	0.000107486413477255
ENSG00000142961	10.06984725	1.89476782444912	0.0340049542449835
ENSG00000079277	18.5224795318	2.19174574454077	0.000222399042685413
ENSG00000142973	16.1190404246	0.276099665701892	5.37386386780508e-10
ENSG00000186160	17.6665786173	1.57114563043637	5.28062048296512e-06
ENSG00000186377	19.08167148	1.60589536975334	1.72089900913095e-06
ENSG00000159658	17.2005646046	1.95867363061947	0.000132862974740103
ENSG00000187048	20.5944239449	-0.306809797463597	1.57399320908396e-15
ENSG00000162365	20.54164089	1.2111848628363	1.4221825850504e-08
ENSG00000085831	21.8036686981	3.35260879203086	0.0983102549140287
ENSG00000117834	27.4384341408	1.02845185331441	6.41959687057975e-13
ENSG00000186094	10.1964979307	0.371172836134803	3.57830057240453e-06
ENSG00000132122	20.4937490077	0.545672115068962	2.02900598310508e-11
ENSG00000116171	21.6566572923	2.48123561816419	0.000139759628696758
ENSG00000174332	13.0562611844	2.48272845635619	0.0999809478306639
ENSG00000154222	36.511648538	2.54291555777075	4.76314820582514e-10
ENSG00000157184	13.3610900274	0.639854617100142	4.77178075381137e-07
ENSG00000085840	35.4833650417	3.57256055285888	3.38880226667018e-05
ENSG00000116157	10.0294391576	0.947575014031926	0.000179755480234412
ENSG00000121310	17.4933288344	1.06419588042924	1.18082144336839e-07
ENSG00000174348	20.327359724	1.60989202827106	5.1967645599773e-07
ENSG00000162383	12.8224769655	1.0574225622095	1.86525618722239e-05
ENSG00000162390	25.9195142418	1.34633093617158	1.33339142705338e-10
ENSG00000215883	10.8597944546	0.859634248834373	4.23010695021034e-05
ENSG00000058799	12.59136089	2.11920507371449	0.0173793241634188
ENSG00000116212	15.3453536907	1.09881971528497	1.66639189391607e-06
ENSG00000116209	12.3253196699	0.373948070167655	2.23025067852854e-07
ENSG00000184313	41.370104835	1.28907234848143	6.65107650339551e-19
ENSG00000243725	15.1013757958	2.57490944537465	0.0439675923529379
ENSG00000162391	16.03636548	-0.485732751330983	3.92272933199048e-13
ENSG00000116221	14.74917321	1.74083012871443	0.000268371179907098
ENSG00000162398	18.024531524	0.23904685695498	2.53305443830598e-11
ENSG00000157131	21.6686877781	0.780699906054354	5.355640730752e-11
ENSG00000162601	34.9910716002	4.18500429175442	0.0202316448544944
ENSG00000172456	22.6408014008	0.75795040979138	1.20951730816233e-11
ENSG00000162600	18.4586062775	0.79742779676313	3.51132911001781e-09
ENSG00000187889	28.2599200069	-2.00129782414009	2.35652055532321e-30
ENSG00000162598	18.1905471525	-1.1170241477116	1.57688017827745e-17
ENSG00000134716	16.07816877	-0.227731354942551	4.51201698997771e-12
ENSG00000021852	23.3633397501	1.30408948376038	1.49406934497858e-09
ENSG00000169174	16.9187162512	0.221252094879999	1.02507611210468e-10
ENSG00000162409	20.0815894285	2.00748597652287	1.44261719898224e-05
ENSG00000134709	31.620939363	3.28022710171855	4.15670073195207e-05
ENSG00000088035	20.1455142785	3.1219019856376	0.0553676261725129
ENSG00000132854	23.1095951778	1.67106260137062	5.3984986278488e-08
ENSG00000132855	15.2351664481	0.82103698215345	2.12015609401708e-07
ENSG00000162604	10.6328605106	2.01495577681934	0.0420614829227396
ENSG00000177414	11.0122732689	0.00366362884964015	7.80931252869977e-08
ENSG00000079739	19.15958964	1.84656632063269	9.96139807231456e-06
ENSG00000162437	23.3997306628	2.12964078173114	1.85996394365043e-06
ENSG00000132849	72.3044128095	2.48185761141286	6.18135248541528e-26
ENSG00000240563	11.3061334915	1.26858651562764	0.000340201048660737
ENSG00000125703	18.3864413363	0.782319982748365	3.32761781234443e-09
ENSG00000203965	25.8102950102	0.937918090306555	1.67071925383672e-12
ENSG00000162594	18.6987662814	2.67992895027175	0.00649529618715747
ENSG00000203963	10.1106733627	0.657537706445117	2.70036597974712e-05
ENSG00000081985	30.095793	2.90635842079156	4.50998691872981e-06
ENSG00000152763	36.1671642143	2.33354084930248	7.87925768320976e-11
ENSG00000116704	15.3870039617	2.11796866221695	0.001854200528779
ENSG00000116783	44.9220563467	-1.19388025433008	1.80292277016875e-38
ENSG00000116791	14.80074904	-1.081234181049	1.14334039127866e-14
ENSG00000254685	13.49422247	0.402931373757381	5.97096312971038e-08
ENSG00000024526	27.5489440157	2.36834184496487	3.29623878527281e-07
ENSG00000178965	37.1066409533	-1.12097195138563	4.16253138952944e-32
ENSG00000116761	18.4681836806	1.9519462376658	4.08793061635348e-05
ENSG00000116745	21.4174326871	1.58766756648273	1.45840005679569e-07
ENSG00000259030	44.9453410567	-1.19013020244654	1.84157554257575e-38
ENSG00000066557	24.3260621163	-0.537038071999393	2.64692039855136e-19
ENSG00000162620	18.7239362767	-0.521045339286609	3.22226837336838e-15
ENSG00000137965	16.3620293367	-0.6460127066059	4.72292352590193e-14
ENSG00000137968	36.4354615112	4.33824871842151	0.0342286898388776
ENSG00000162614	29.5407059518	2.83237001758453	3.66202095881219e-06
ENSG00000142892	16.5285717958	2.07801344918995	0.000544787618840002
ENSG00000137959	12.3991026834	-0.450358164264286	2.21842256623261e-10
ENSG00000137960	10.0328958294	-0.302447351712139	3.41555177810974e-08
ENSG00000117054	19.4789367435	0.780824830346547	8.44476503475977e-10
ENSG00000057468	35.1257499921	1.35812679363215	3.6994716527544e-15
ENSG00000180488	26.1320902357	3.1260308785357	0.000750458579415592
ENSG00000162643	38.8242688135	3.94652219556762	0.000118222164733869
ENSG00000162618	20.3536088334	1.61461704483683	5.25882220113331e-07
ENSG00000153898	19.9764324322	0.659670041430116	1.32269877326023e-10
ENSG00000097096	29.6131921461	1.38584239286079	3.19709426065925e-12
ENSG00000137976	13.4603691796	-1.22569294129675	3.78798985155026e-14
ENSG00000117155	26.4009382316	3.16190381136195	0.000829858792208633
ENSG00000055732	23.6252808841	1.9616189111251	3.77973883718057e-07
ENSG00000117133	14.3943893891	0.886246913329494	9.47682922183822e-07
ENSG00000117151	12.1887234805	0.337280596255955	2.00761188893893e-07
ENSG00000137944	18.5395689131	1.04437047390218	3.04636359623202e-08
ENSG00000162654	20.17751539	0.921242354797486	1.42218697793758e-09
ENSG00000122417	21.4219396245	1.16041949341314	3.32070872906533e-09
ENSG00000171502	81.2809520035	3.10734386952584	1.06341054664097e-25
ENSG00000213512	21.70403219	0.787579192055202	5.50946977464199e-11
ENSG00000016602	24.7311928976	1.53997490213451	3.19440293023477e-09
ENSG00000267561	12.711413107	2.42036781175812	0.0888231635700647
ENSG00000117228	23.1357300235	0.645783231173686	1.80843358162521e-12
ENSG00000016490	30.892840005	3.01067197195855	6.08038432284723e-06
ENSG00000117174	16.4874510843	2.0705713861646	0.000536150774329766
ENSG00000137975	32.0634193023	0.186032723583463	1.90835519560536e-20
ENSG00000117226	22.41041642	-0.541869434105842	5.83109623121067e-18
ENSG00000162645	20.87627935	2.14119634683277	1.96948500969075e-05
ENSG00000183347	20.7534709008	0.816163881769961	2.45413567039759e-10
ENSG00000162669	58.9447421349	1.92821566155086	1.44957889668382e-23
ENSG00000189195	11.7744173399	0.512242671655914	1.30361769669498e-06
ENSG00000154451	18.6159627	1.74852465867163	7.95482106405718e-06
ENSG00000174842	25.4995265774	2.45198163221475	4.16913776813199e-06
ENSG00000172031	14.3566919708	2.44615981430402	0.033543926869158
ENSG00000171488	16.81676194	2.61285777060165	0.0165279231134417
ENSG00000067208	32.737605629	3.07086863254401	2.33071549244674e-06
ENSG00000122484	20.0591182133	2.66716154683159	0.00208553433642619
ENSG00000069702	28.9410021289	3.67180744779521	0.0110547982037593
ENSG00000137948	32.8943447637	3.09061470686383	2.47163040334459e-06
ENSG00000198691	85.5590530771	2.9513518837151	1.26762782980402e-28
ENSG00000143036	21.89789535	-1.9267719094614	1.8199523853244e-24
ENSG00000067334	18.4694425806	2.18266566746637	0.000217903722961202
ENSG00000162627	13.9454671728	2.37288215953402	0.0288388617246868
ENSG00000137992	17.46771703	2.00695654158873	0.000147622487439407
ENSG00000156869	23.1501233608	1.67794305516647	5.4989943969967e-08
ENSG00000122435	17.6425382569	1.80238177335582	2.92966422052012e-05
ENSG00000162695	13.9598271644	2.3754685979831	0.0289920473573277
ENSG00000188641	37.8877449278	2.87869661148935	4.18972244079049e-09
ENSG00000079335	25.4684851752	3.42880901327126	0.0156184793096619
ENSG00000122477	14.81959601	2.52676670371227	0.0397074605005753
ENSG00000162688	65.4873524553	3.73190533845949	2.30929380571103e-15
ENSG00000137996	16.5752623294	2.3297545566882	0.00292097800955511
ENSG00000156876	27.7078477431	2.95600369245184	4.9987952418433e-05
ENSG00000162694	10.3646060746	0.727565494968853	3.15804988853622e-05
ENSG00000099260	14.6217158253	2.49254514373615	0.0369520095811702
ENSG00000117620	12.0039647891	2.28840304318052	0.0693153753308512
ENSG00000085491	18.9159599435	0.891895048026154	4.89817247272209e-09
ENSG00000162639	11.8906746495	0.543129323549452	1.41529040753691e-06
ENSG00000118733	15.61642303	1.65852551645928	6.96790168770402e-05
ENSG00000240038	22.84141163	1.41799245110937	7.64543781687526e-09
ENSG00000162636	15.3413153226	2.6153762854574	0.0479307719355573
ENSG00000117543	11.2410162251	1.548468733798	0.00189943547170022
ENSG00000134215	43.7863801347	4.75840284455728	0.0200593234937473
ENSG00000134222	15.4301513744	1.11718006162527	1.74717788563073e-06
ENSG00000116299	37.8452578958	3.03449239018206	2.14864520738644e-08
ENSG00000221986	13.44481042	2.01124959255319	0.00461844098878081
ENSG00000121940	18.1210624667	2.82058086284396	0.0267100875839262
ENSG00000116266	27.016671945	2.67127554550918	7.39663613294889e-06
ENSG00000162641	28.2265620424	0.0422423332023485	8.20527848932304e-19
ENSG00000143107	15.16905978	1.82336051384127	0.000318365257387006
ENSG00000121957	27.2935946752	1.57254149044462	2.9412972070079e-10
ENSG00000065135	14.7567006965	2.51592696599751	0.038811277618943
ENSG00000213366	10.8698762194	1.76362525173335	0.00890200357706731
ENSG00000134202	12.4695102338	1.53431106016365	0.00057258920556302
ENSG00000134201	10.3633066697	1.03492036812402	0.000214167029024381
ENSG00000116337	28.2449770621	3.58704163776298	0.0085424965783861
ENSG00000198758	29.5652143289	3.20001907083966	0.000100217168096749
ENSG00000116396	12.3087416468	1.49890611974732	0.00053422527064709
ENSG00000134183	14.9304437936	2.28942484124923	0.00815865202254078
ENSG00000168679	14.0505578243	2.12749671625626	0.00583523308352845
ENSG00000064703	19.85970184	1.52478499661316	4.187651178714e-07
ENSG00000162777	19.2342575245	1.85984349155109	1.02695227272951e-05
ENSG00000121931	14.5283271045	1.69661684837025	0.000245000652306933
ENSG00000156171	10.5297588975	1.38278802818074	0.00139586626243694
ENSG00000064886	13.82213702	0.751934829052629	6.54220595861069e-07
ENSG00000116455	12.3288034505	2.06757984689801	0.0157265712626212
ENSG00000085465	17.9373271349	2.3242370748164	0.000935883751426529
ENSG00000116459	11.8068847331	1.962322600435	0.0128675263722768
ENSG00000134216	18.3317771	-0.617318811110568	2.25649100389894e-15
ENSG00000007341	23.5128102079	2.14761421615725	1.94396958967683e-06
ENSG00000198799	36.7118080274	2.07823254098738	3.28910293719164e-12
ENSG00000116774	12.53265371	1.54810938979699	0.000588286969051829
ENSG00000155367	18.6684696656	1.29957455128266	2.30817311285829e-07
ENSG00000134242	29.4555859562	0.630706849891293	3.0777571006681e-16
ENSG00000134262	25.4930645	1.8624519525254	2.69463741752042e-08
ENSG00000116793	32.9863420894	0.68753874000587	5.47464863886936e-18
ENSG00000116752	11.6511330502	1.05957880645315	6.52504489211884e-05
ENSG00000118729	14.5833009613	0.929490703982748	1.06548301273598e-06
ENSG00000116748	29.86772796	1.42606035159754	3.77976185034765e-12
ENSG00000163393	18.8195374783	1.78552644273938	8.6598992720709e-06
ENSG00000175984	34.5643775931	2.95943009995755	1.70408687930238e-07
ENSG00000173212	12.11180806	1.45498916985556	0.000490218809434059
ENSG00000134198	12.5164486335	1.26457965516991	0.000100586967317338
ENSG00000116882	16.0297586193	0.749608063458529	4.4763295317251e-08
ENSG00000065183	40.5264762603	3.50520591807133	3.05076498982483e-07
ENSG00000134253	15.09893672	1.04493124103575	1.44830918595153e-06
ENSG00000155761	80.7062117762	4.59871936474381	9.34771220873125e-16
ENSG00000203857	12.17338345	1.18487443456598	8.51173207421434e-05
ENSG00000134256	25.00063161	1.38691998404604	5.54031092302461e-10
ENSG00000116830	45.397861777	2.11675215719786	7.3515283462504e-16
ENSG00000196505	24.7275272246	2.73458644107841	8.51357562104278e-05
ENSG00000134240	20.0652010779	1.12012034433419	1.06116787483877e-08
ENSG00000092621	15.9645331602	1.97456725016015	0.000436998677210205
ENSG00000163386	35.3909903076	1.73021575746564	2.80946400390907e-13
ENSG00000134249	15.50176784	2.13898794307521	0.00193807290428196
ENSG00000131779	12.2054097964	1.47593907199596	0.000510737313623795
ENSG00000121851	11.8424772598	1.68176558651416	0.0024402126746499
ENSG00000168509	11.69694627	1.9396807056063	0.0123303974512737
ENSG00000198483	36.3462693325	1.8642874147359	4.67636131494537e-13
ENSG00000162836	13.8460903591	1.29008283374176	3.14409809921214e-05
ENSG00000131778	39.3878515414	0.850401805159224	1.05042366445767e-20
ENSG00000186141	23.06389966	2.28208356840305	8.6570108559178e-06
ENSG00000121848	12.4331636379	2.36913264817776	0.0806347440374519
ENSG00000143127	53.9309020921	3.76752217552272	8.55370308285704e-11
ENSG00000186364	13.839256831	2.08741222136723	0.00537990843402384
ENSG00000131781	16.21526733	-0.93102819877798	3.69166290202894e-15
ENSG00000203832	11.8979658833	1.4065950954183	0.000445919208521471
ENSG00000118298	17.3041282346	0.548682963453574	1.43471644090703e-09
ENSG00000143374	33.0899102548	2.59853498210115	1.87455824083767e-08
ENSG00000136631	28.1372759725	3.20029809979785	0.00030556962283822
ENSG00000143369	23.79785583	1.78647774804208	7.32850722654138e-08
ENSG00000014914	33.6871033023	1.65330050393515	7.32567938847539e-13
ENSG00000143412	18.648321592	-0.31005817348815	3.36086004793863e-14
ENSG00000163141	16.8944893484	0.456572103351964	1.0279554795193e-09
ENSG00000143458	16.2983085436	2.28150990352599	0.00262905195509113
ENSG00000143363	15.6656519112	2.41905979764539	0.0107617657791834
ENSG00000143452	16.7548922069	2.360702946049	0.00312691335861907
ENSG00000143457	13.22998751	2.24134726836838	0.0221067463015886
ENSG00000143382	38.7559549007	1.55235218673969	7.08734668179842e-16
